Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Rain Intensity_log,Interval Rain_log,Total Rain_log,Wind Direction_log,Maximum Wind Speed_log,Solar Radiation_log,gust_factor,barometric_pressure_rolling_7h,barometric_pressure_rolling_12h,humidity_rolling_12h,humidity_rolling_24h
17.8,9.9,35,0.0,0.0,269.7,0,356,0.8,1.8,998.1,0,357.0,11.9,0.0,0.0,5.601011196620256,5.877735781779639,1.0296194171811583,0.0,0.6206896551724138,-0.6999999999999318,-0.7999999999999545,-20.0,-9.0
17.1,9.7,37,0.0,0.0,269.7,0,295,0.6,2.4,998.3,0,357.0,11.7,0.0,0.0,5.601011196620256,5.69035945432406,1.2237754316221157,0.0,0.8275862068965517,0.1999999999999318,-0.8000000000000682,-18.0,-9.0
16.7,9.6,39,0.0,0.0,269.7,0,295,1.2,3.4,998.5,0,357.0,11.8,0.0,0.0,5.601011196620256,5.69035945432406,1.4816045409242156,0.0,1.1724137931034482,0.3999999999999772,-0.2999999999999545,4.0,-8.0
15.6,9.2,42,0.0,0.0,269.7,0,263,1.3,2.7,998.7,0,357.0,11.9,0.0,0.0,5.601011196620256,5.575949103146316,1.308332819650179,0.0,0.9310344827586208,0.900000000000091,-0.099999999999909,7.0,-5.0
15.0,9.0,44,0.0,0.0,269.7,0,0,0.4,1.5,998.7,0,357.0,11.8,0.0,0.0,5.601011196620256,0.0,0.9162907318741552,0.0,0.5172413793103449,1.0,-0.099999999999909,9.0,-5.0
14.8,8.9,44,0.0,0.0,269.7,0,265,0.9,2.7,998.8,0,358.0,11.9,0.0,0.0,5.601011196620256,5.583496308781699,1.308332819650179,0.0,0.9310344827586208,0.8999999999999773,0.0,9.0,-6.0
14.0,8.5,47,0.0,0.0,269.7,0,266,1.3,3.0,998.9,0,357.0,11.9,0.0,0.0,5.601011196620256,5.58724865840025,1.3862943611198906,0.0,1.0344827586206895,0.7999999999999545,0.7999999999999545,14.0,-4.0
12.0,8.8,50,0.0,0.0,269.7,0,0,3.3,0.0,997.0,2,357.0,15.2,0.0,0.0,5.601011196620256,0.0,0.0,1.0986122886681098,0.0,-1.1000000000000227,-1.1000000000000227,17.0,-1.0
14.6,8.8,45,0.0,0.0,269.7,0,344,1.6,2.1,998.8,0,357.0,12.0,0.0,0.0,5.601011196620256,5.84354441703136,1.1314021114911006,0.0,0.7241379310344828,0.5,0.6999999999999318,12.0,-4.0
13.9,8.3,46,0.0,0.0,269.7,0,271,1.8,4.1,998.8,0,357.0,11.7,0.0,0.0,5.601011196620256,5.605802066295998,1.62924053973028,0.0,1.4137931034482758,0.2999999999999545,1.0,14.0,-7.0
14.1,8.3,45,0.0,0.0,269.7,0,276,1.9,3.3,998.8,0,357.0,11.8,0.0,0.0,5.601011196620256,5.6240175061873385,1.4586150226995167,0.0,1.137931034482759,0.099999999999909,1.099999999999909,12.0,-7.0
14.4,8.4,43,0.0,0.0,269.7,0,262,2.5,4.0,999.1,0,357.0,11.9,0.0,0.0,5.601011196620256,5.572154032177765,1.6094379124341005,0.0,1.3793103448275863,0.3999999999999772,1.2000000000000457,7.0,-9.0
14.7,8.3,41,0.0,0.0,269.7,0,281,2.2,4.6,999.2,0,357.0,11.8,0.0,0.0,5.601011196620256,5.641907070938114,1.7227665977411035,0.0,1.586206896551724,0.4000000000000909,1.1000000000000227,6.0,-14.0
14.6,8.5,43,0.0,0.0,269.7,0,275,2.6,4.9,999.2,0,357.0,12.0,0.0,0.0,5.601011196620256,5.62040086571715,1.7749523509116738,0.0,1.6896551724137934,0.3000000000000682,0.900000000000091,6.0,-12.0
10.89,8.5,53,0.0,0.0,269.7,0,0,3.3,0.0,997.6,88,357.0,15.2,0.0,0.0,5.601011196620256,0.0,0.0,4.48863636973214,0.0,-1.1999999999999318,-0.8999999999999773,14.0,-2.0
15.1,8.7,41,0.0,0.0,269.7,0,269,3.4,5.6,999.7,99,357.0,12.0,0.0,0.0,5.601011196620256,5.598421958998375,1.8870696490323795,4.605170185988092,1.9310344827586208,0.900000000000091,1.2000000000000457,2.0,-14.0
13.17,8.7,48,0.0,0.0,269.7,0,0,3.3,0.0,998.0,238,357.0,15.2,0.0,0.0,5.601011196620256,0.0,0.0,5.476463551931511,0.0,-0.7999999999999545,-0.7000000000000455,6.0,13.0
16.0,9.4,41,0.0,0.0,269.7,0,271,2.4,3.9,999.9,247,358.0,12.0,0.0,0.0,5.601011196620256,5.605802066295998,1.589235205116581,5.5134287461649825,1.3448275862068966,1.1000000000000227,1.1999999999999318,-1.0,6.0
19.9,13.0,46,0.0,0.0,269.7,0,115,2.6,4.2,998.8,32,357.0,11.9,0.0,0.0,5.601011196620256,4.7535901911063645,1.6486586255873816,3.49650756146648,1.4482758620689655,-0.4000000000000909,0.0,1.0,13.0
21.4,12.8,36,0.0,0.0,269.7,0,175,0.6,1.3,997.6,23,358.0,12.0,0.0,0.0,5.601011196620256,5.170483995038151,0.832909122935104,3.1780538303479458,0.4482758620689655,-0.3999999999999772,-1.1999999999999318,-9.0,4.0
21.7,13.0,36,0.0,0.0,269.7,0,171,1.3,2.5,997.6,22,357.0,12.0,0.0,0.0,5.601011196620256,5.147494476813453,1.252762968495368,3.1354942159291497,0.8620689655172414,-1.1999999999999318,-1.5,-7.0,3.0
21.5,12.9,36,0.0,0.0,269.7,0,24,0.8,1.4,997.2,16,358.0,11.7,0.0,0.0,5.601011196620256,3.218875824868201,0.8754687373538999,2.833213344056216,0.4827586206896551,-1.599999999999909,-2.0,-5.0,0.0
21.0,13.1,39,0.0,0.0,269.7,0,108,0.4,0.7,997.3,1,358.0,11.8,0.0,0.0,5.601011196620256,4.6913478822291435,0.5306282510621704,0.6931471805599453,0.2413793103448275,-1.5,-1.900000000000091,-4.0,4.0
20.5,12.9,41,0.0,0.0,269.7,0,111,0.6,0.8,997.3,0,357.0,11.9,0.0,0.0,5.601011196620256,4.718498871295094,0.5877866649021191,0.0,0.2758620689655172,-1.5,-0.3000000000000682,-12.0,4.0
20.0,12.6,42,0.0,0.0,269.7,0,140,0.5,0.9,997.3,0,358.0,11.4,0.0,0.0,5.601011196620256,4.948759890378168,0.6418538861723948,0.0,0.3103448275862069,-0.3000000000000682,-0.7000000000000455,-6.0,3.0
19.2,12.8,48,0.0,0.0,269.7,0,164,0.5,1.1,997.6,0,358.0,11.8,0.0,0.0,5.601011196620256,5.10594547390058,0.7419373447293773,0.0,0.3793103448275862,0.0,-1.1999999999999318,2.0,6.0
19.4,12.8,46,0.0,0.0,269.7,0,104,1.1,2.0,997.6,0,357.0,11.9,0.0,0.0,5.601011196620256,4.653960350157523,1.0986122886681098,0.0,0.6896551724137931,0.0,-1.1999999999999318,0.0,2.0
19.0,12.6,47,0.0,0.0,269.7,0,115,1.2,2.0,997.7,0,358.0,11.9,0.0,0.0,5.601011196620256,4.7535901911063645,1.0986122886681098,0.0,0.6896551724137931,0.5,-1.099999999999909,1.0,3.0
19.4,12.7,46,0.0,0.0,269.7,0,303,1.0,2.2,997.4,0,358.0,11.8,0.0,0.0,5.601011196620256,5.717027701406222,1.1631508098056809,0.0,0.7586206896551725,0.1000000000000227,-1.3999999999999773,0.0,-1.0
18.4,12.5,50,0.0,0.0,269.7,0,273,2.6,7.5,997.3,0,357.0,11.9,0.0,0.0,5.601011196620256,5.6131281063880705,2.1400661634962708,0.0,2.586206896551724,0.0,-0.3000000000000682,14.0,5.0
17.2,12.1,55,0.0,0.0,269.7,0,284,2.6,5.5,997.7,0,357.0,11.8,0.0,0.0,5.601011196620256,5.652489180268651,1.8718021769015911,0.0,1.896551724137931,0.4000000000000909,0.1000000000000227,19.0,9.0
14.28,12.1,60,0.0,0.0,269.7,0,0,3.3,0.0,995.9,2,357.0,15.1,0.0,0.0,5.601011196620256,0.0,0.0,1.0986122886681098,0.0,-1.7000000000000457,-1.7000000000000457,24.0,15.0
16.5,11.8,58,0.0,0.0,269.7,0,289,2.7,8.1,997.7,0,357.0,11.7,0.0,0.0,5.601011196620256,5.66988092298052,2.2082744135228043,0.0,2.793103448275862,0.1000000000000227,0.1000000000000227,22.0,13.0
16.2,11.7,59,0.0,0.0,269.7,0,285,2.4,7.8,997.8,0,357.0,11.9,0.0,0.0,5.601011196620256,5.655991810819852,2.174751721484161,0.0,2.689655172413793,0.1999999999999318,0.599999999999909,23.0,16.0
13.78,11.8,61,0.0,0.0,269.7,0,0,3.3,0.0,996.3,3,357.0,15.1,0.0,0.0,5.601011196620256,0.0,0.0,1.3862943611198906,0.0,-1.3000000000000682,-0.900000000000091,25.0,18.0
15.4,11.2,61,0.0,0.0,269.7,0,276,2.3,7.5,998.2,0,357.0,12.0,0.0,0.0,5.601011196620256,5.6240175061873385,2.1400661634962708,0.0,2.586206896551724,0.5,0.900000000000091,22.0,20.0
15.0,11.0,62,0.0,0.0,269.7,0,275,2.1,8.4,998.4,0,357.0,12.1,0.0,0.0,5.601011196620256,5.62040086571715,2.2407096892759584,0.0,2.896551724137931,1.0,1.1000000000000227,21.0,19.0
14.9,11.0,63,0.0,0.0,269.7,0,280,2.0,7.0,998.6,1,357.0,11.9,0.0,0.0,5.601011196620256,5.638354669333745,2.0794415416798357,0.6931471805599453,2.413793103448276,1.3000000000000682,1.3000000000000682,21.0,10.0
12.89,11.0,64,0.0,0.0,269.7,0,0,3.3,0.0,997.0,85,357.0,15.2,0.0,0.0,5.601011196620256,0.0,0.0,4.454347296253507,0.0,-0.7000000000000455,-0.6000000000000227,16.0,16.0
15.7,11.4,60,0.0,0.0,269.7,0,282,2.9,5.6,998.6,101,358.0,12.0,0.0,0.0,5.601011196620256,5.645446897643238,1.8870696490323795,4.624972813284271,1.9310344827586208,0.8999999999999773,1.0,12.0,12.0
14.5,11.4,59,0.0,0.0,269.7,0,0,3.3,0.0,997.3,236,358.0,15.2,0.0,0.0,5.601011196620256,0.0,0.0,5.4680601411351315,0.0,1.3999999999999773,-0.3000000000000682,13.0,13.0
16.0,11.6,59,0.0,0.0,269.7,0,284,2.5,5.7,999.1,238,358.0,12.0,0.0,0.0,5.601011196620256,5.652489180268651,1.9021075263969205,5.476463551931511,1.9655172413793105,3.2000000000000455,1.5,13.0,13.0
21.5,14.2,44,0.0,0.0,269.7,0,15,1.6,2.3,997.8,151,358.0,12.0,0.0,0.0,5.601011196620256,2.772588722239781,1.1939224684724346,5.0238805208462765,0.793103448275862,-0.8000000000000682,0.099999999999909,-11.0,8.0
22.1,14.0,40,0.0,0.0,269.7,0,64,2.4,3.3,997.5,223,358.0,12.1,0.0,0.0,5.601011196620256,4.174387269895637,1.4586150226995167,5.41164605185504,1.137931034482759,0.5,1.6000000000000227,-20.0,4.0
21.7,13.7,40,0.0,0.0,269.7,0,91,0.8,1.3,996.9,142,358.0,12.0,0.0,0.0,5.601011196620256,4.5217885770490405,0.832909122935104,4.962844630259907,0.4482758620689655,-0.3999999999999772,-0.8999999999999773,-19.0,4.0
22.0,13.6,38,0.0,0.0,269.7,0,211,1.6,3.6,996.5,25,357.0,12.0,0.0,0.0,5.601011196620256,5.356586274672012,1.5260563034950494,3.258096538021482,1.2413793103448276,-1.2999999999999543,-1.7000000000000457,-23.0,2.0
21.5,13.2,38,0.0,0.0,269.7,0,262,0.9,3.2,996.6,17,358.0,12.0,0.0,0.0,5.601011196620256,5.572154032177765,1.4350845252893227,2.8903717578961645,1.103448275862069,-1.1999999999999318,-1.7999999999999543,-24.0,-1.0
20.8,13.0,40,0.0,0.0,269.7,0,0,0.0,1.2,996.7,1,357.0,12.0,0.0,0.0,5.601011196620256,0.0,0.7884573603642702,0.6931471805599453,0.4137931034482758,-1.099999999999909,-1.8999999999999773,-23.0,-1.0
19.8,12.8,44,0.0,0.0,269.7,0,0,0.0,0.6,997.1,0,358.0,12.0,0.0,0.0,5.601011196620256,0.0,0.4700036292457355,0.0,0.2068965517241379,-0.6999999999999318,0.1000000000000227,-20.0,2.0
19.3,12.6,46,0.0,0.0,269.7,0,125,1.0,1.9,997.0,0,358.0,12.1,0.0,0.0,5.601011196620256,4.836281906951478,1.0647107369924282,0.0,0.6551724137931034,-0.5,-0.2999999999999545,-13.0,-2.0
19.3,12.3,43,0.0,0.0,269.7,0,339,1.1,2.0,997.0,0,357.0,12.0,0.0,0.0,5.601011196620256,5.8289456176102075,1.0986122886681098,0.0,0.6896551724137931,0.1000000000000227,-0.7999999999999545,-1.0,-3.0
18.6,12.1,46,0.0,0.0,269.7,0,343,0.7,1.6,997.4,0,357.0,12.0,0.0,0.0,5.601011196620256,5.840641657373398,0.9555114450274363,0.0,0.5517241379310345,0.8999999999999773,-0.3999999999999772,2.0,-1.0
16.39,23.0,48,0.0,0.0,153.9,0,0,3.3,0.0,995.6,3,358.0,15.2,0.0,0.0,5.042779747422823,0.0,0.0,1.3862943611198906,0.0,-1.0,-2.199999999999932,4.0,2.0
18.0,11.9,48,0.0,0.0,269.7,0,325,0.7,2.8,997.5,0,358.0,11.9,0.0,0.0,5.601011196620256,5.786897381366708,1.33500106673234,0.0,0.9655172413793104,0.8999999999999773,-0.2999999999999545,4.0,2.0
17.3,11.8,52,0.0,0.0,269.7,0,283,2.4,6.5,997.4,0,357.0,12.1,0.0,0.0,5.601011196620256,5.648974238161206,2.0149030205422647,0.0,2.241379310344828,0.6999999999999318,-0.3999999999999772,8.0,2.0
16.8,11.7,54,0.0,0.0,269.7,0,282,2.4,5.6,997.2,0,357.0,11.9,0.0,0.0,5.601011196620256,5.645446897643238,1.8870696490323795,0.0,1.9310344827586208,0.1000000000000227,-0.2999999999999545,14.0,-1.0
16.8,11.7,55,0.0,0.0,269.7,0,278,1.9,3.5,997.3,0,357.0,12.0,0.0,0.0,5.601011196620256,5.631211781821365,1.5040773967762742,0.0,1.206896551724138,0.2999999999999545,0.3999999999999772,15.0,-5.0
16.8,11.9,56,0.0,0.0,269.7,0,282,3.7,6.4,997.1,0,357.0,12.0,0.0,0.0,5.601011196620256,5.645446897643238,2.0014800002101243,0.0,2.206896551724138,0.1000000000000227,0.6000000000000227,18.0,-3.0
16.0,11.6,59,0.0,0.0,269.7,0,283,3.8,7.3,997.1,0,357.0,12.0,0.0,0.0,5.601011196620256,5.648974238161206,2.1162555148025524,0.0,2.5172413793103448,-0.2999999999999545,0.5,21.0,-2.0
15.8,11.6,60,0.0,0.0,269.7,0,276,3.7,8.9,997.0,0,357.0,12.0,0.0,0.0,5.601011196620256,5.6240175061873385,2.2925347571405443,0.0,3.068965517241379,1.3999999999999773,0.2999999999999545,20.0,-2.0
16.0,11.7,60,0.0,0.0,269.7,0,284,2.7,6.2,997.3,0,358.0,11.7,0.0,0.0,5.601011196620256,5.652489180268651,1.9740810260220096,0.0,2.137931034482759,-0.1000000000000227,0.1999999999999318,16.0,-3.0
15.8,11.6,61,0.0,0.0,269.7,0,282,2.5,5.5,997.1,0,357.0,12.0,0.0,0.0,5.601011196620256,5.645446897643238,1.8718021769015911,0.0,1.896551724137931,-0.1000000000000227,0.1000000000000227,15.0,-3.0
16.7,12.1,59,0.0,0.0,269.7,0,275,1.7,5.5,997.1,88,358.0,11.9,0.0,0.0,5.601011196620256,5.62040086571715,1.8718021769015911,4.48863636973214,1.896551724137931,-0.1999999999999318,0.1000000000000227,16.0,0.0
16.5,12.1,59,0.0,0.0,269.7,0,283,2.7,5.6,997.3,232,358.0,11.9,0.0,0.0,5.601011196620256,5.648974238161206,1.8870696490323795,5.4510384535657,1.9310344827586208,0.1999999999999318,-0.1000000000000227,13.0,15.0
21.5,15.0,50,0.0,0.0,269.7,0,86,1.8,3.8,994.6,258,357.0,11.9,0.0,0.0,5.601011196620256,4.465908118654584,1.5686159179138452,5.556828061699537,1.3103448275862069,-2.5,-2.699999999999932,-5.0,10.0
21.8,15.1,49,0.0,0.0,269.7,0,92,1.7,4.0,993.6,223,358.0,12.0,0.0,0.0,5.601011196620256,4.532599493153256,1.6094379124341005,5.41164605185504,1.3793103448275863,-3.5,-3.5,-7.0,9.0
21.9,15.3,50,0.0,0.0,269.7,0,73,1.2,2.8,992.9,86,357.0,12.0,0.0,0.0,5.601011196620256,4.30406509320417,1.33500106673234,4.465908118654584,0.9655172413793104,-4.399999999999977,-4.2000000000000455,-9.0,12.0
22.3,15.3,48,0.0,0.0,269.7,0,82,1.7,2.1,992.4,45,358.0,11.9,0.0,0.0,5.601011196620256,4.418840607796598,1.1314021114911006,3.828641396489095,0.7241379310344828,-2.2000000000000455,-4.600000000000023,-12.0,10.0
22.5,15.4,47,0.0,0.0,269.7,0,98,1.5,2.4,991.7,86,358.0,12.0,0.0,0.0,5.601011196620256,4.59511985013459,1.2237754316221157,4.465908118654584,0.8275862068965517,-2.8999999999999773,-5.599999999999909,-13.0,7.0
22.4,15.3,47,0.0,0.0,269.7,0,30,0.6,0.8,991.9,0,358.0,11.9,0.0,0.0,5.601011196620256,3.4339872044851463,0.5877866649021191,0.0,0.2758620689655172,-2.7000000000000455,-5.2000000000000455,-14.0,3.0
22.0,15.2,49,0.0,0.0,269.7,0,352,1.6,2.5,991.8,0,358.0,11.8,0.0,0.0,5.601011196620256,5.8664680569332965,1.252762968495368,0.0,0.8620689655172414,-2.800000000000068,-5.300000000000068,-10.0,3.0
21.3,14.8,50,0.0,0.0,269.7,0,129,1.4,2.7,991.1,0,357.0,12.0,0.0,0.0,5.601011196620256,4.867534450455582,1.308332819650179,0.0,0.9310344827586208,-2.5,-6.199999999999932,-9.0,7.0
21.2,14.9,51,0.0,0.0,269.7,0,117,2.2,3.7,990.5,0,357.0,12.0,0.0,0.0,5.601011196620256,4.770684624465665,1.547562508716013,0.0,1.2758620689655171,-2.3999999999999773,-4.100000000000023,1.0,5.0
21.0,15.4,55,0.0,0.0,269.7,0,323,1.0,2.4,990.7,0,358.0,12.0,0.0,0.0,5.601011196620256,5.780743515792329,1.2237754316221157,0.0,0.8275862068965517,-1.6999999999999318,-3.8999999999999777,5.0,7.0
20.06,25.9,51,0.0,0.0,395.3,0,0,3.3,0.0,988.8,2,351.0,15.2,0.0,0.0,5.982171500196389,0.0,0.0,1.0986122886681098,0.0,-3.6000000000000227,-5.800000000000068,1.0,3.0
20.6,15.7,60,0.0,0.0,269.7,0,316,1.4,3.1,990.0,0,358.0,12.0,0.0,0.0,5.601011196620256,5.75890177387728,1.410986973710262,0.0,1.0689655172413794,-1.7000000000000457,-4.600000000000023,10.0,8.0
20.1,15.8,64,0.0,0.0,269.7,0,253,1.6,2.8,989.4,0,358.0,11.8,0.0,0.0,5.601011196620256,5.537334267018537,1.33500106673234,0.0,0.9655172413793104,-2.5,-5.2000000000000455,14.0,10.0
19.7,16.0,69,0.0,0.0,269.7,0,276,1.7,4.0,989.1,0,358.0,11.8,0.0,0.0,5.601011196620256,5.6240175061873385,1.6094379124341005,0.0,1.3793103448275863,-2.699999999999932,-4.5,20.0,14.0
19.0,15.7,71,0.0,0.0,269.7,0,313,1.4,3.0,988.9,0,357.0,12.0,0.0,0.0,5.601011196620256,5.749392985908253,1.3862943611198906,0.0,1.0344827586206895,-2.2000000000000455,-4.0,21.0,15.0
17.4,14.5,73,0.0,0.0,269.7,0,304,0.7,2.7,988.9,0,358.0,12.0,0.0,0.0,5.601011196620256,5.720311776607412,1.308332819650179,0.0,0.9310344827586208,-1.6000000000000227,-3.5,25.0,14.0
15.7,12.7,72,0.0,0.0,269.7,0,291,1.8,4.7,988.5,0,357.0,11.9,0.0,0.0,5.601011196620256,5.676753802268282,1.7404661748405046,0.0,1.620689655172414,-2.2000000000000455,-3.2000000000000455,25.0,12.0
13.9,10.9,69,0.0,0.0,269.7,0,293,1.5,2.5,988.9,0,357.0,12.1,0.0,0.0,5.601011196620256,5.683579767338681,1.252762968495368,0.0,0.8620689655172414,-1.1000000000000227,-3.0,22.0,9.0
13.2,10.4,71,0.0,0.0,269.7,0,284,2.2,6.4,988.9,0,357.0,11.9,0.0,0.0,5.601011196620256,5.652489180268651,2.0014800002101243,0.0,2.206896551724138,-0.5,-2.8999999999999773,22.0,10.0
13.0,10.2,71,0.0,0.0,269.7,0,279,2.3,6.6,988.7,0,357.0,11.9,0.0,0.0,5.601011196620256,5.634789603169249,2.028148247292285,0.0,2.2758620689655173,-0.3999999999999772,-2.3999999999999773,21.0,12.0
13.0,10.2,71,0.0,0.0,269.7,0,281,1.4,3.3,989.2,17,357.0,11.9,0.0,0.0,5.601011196620256,5.641907070938114,1.4586150226995167,2.8903717578961645,1.137931034482759,0.3000000000000682,-1.2999999999999543,20.0,12.0
12.1,10.0,78,0.0,0.0,269.8,2,302,1.9,3.7,989.5,22,357.0,12.0,0.0,0.0,5.60138054103812,5.713732805509369,1.547562508716013,3.1354942159291497,1.2758620689655171,0.6000000000000227,-1.2000000000000457,23.0,28.0
10.89,22.2,68,0.0,0.0,164.1,0,0,3.3,0.0,988.1,79,358.0,15.2,0.0,0.0,5.1065513509260825,0.0,0.0,4.382026634673881,0.0,-0.3999999999999772,-1.8999999999999773,8.0,18.0
10.9,8.5,74,0.0,0.0,269.8,0,332,1.9,4.4,990.5,95,357.0,12.0,0.0,0.0,5.60138054103812,5.808142489980444,1.6863989535702288,4.564348191467836,1.517241379310345,1.6000000000000227,1.1000000000000227,10.0,24.0
11.0,8.6,73,0.0,0.0,269.8,0,297,1.2,4.9,990.9,77,357.0,12.0,0.0,0.0,5.60138054103812,5.697093486505405,1.7749523509116738,4.356708826689592,1.6896551724137934,2.0,1.7999999999999543,4.0,23.0
11.4,9.0,73,0.0,0.0,269.8,0,309,1.9,4.5,991.0,92,357.0,11.9,0.0,0.0,5.60138054103812,5.736572297479192,1.7047480922384253,4.532599493153256,1.5517241379310345,2.2999999999999545,2.1000000000000227,2.0,24.0
10.9,8.9,78,0.0,0.0,269.8,0,323,2.1,5.4,991.8,26,357.0,11.8,0.0,0.0,5.60138054103812,5.780743515792329,1.8562979903656265,3.295836866004329,1.8620689655172415,2.599999999999909,2.8999999999999773,5.0,28.0
11.5,9.6,78,0.0,0.0,269.8,0,355,1.2,3.9,992.1,65,357.0,11.9,0.0,0.0,5.60138054103812,5.87493073085203,1.589235205116581,4.189654742026425,1.3448275862068966,2.6000000000000227,3.6000000000000227,6.0,30.0
13.1,10.4,72,0.0,0.0,269.8,0,343,2.4,3.7,992.8,92,357.0,12.0,0.0,0.0,5.60138054103812,5.840641657373398,1.547562508716013,4.532599493153256,1.2758620689655171,4.699999999999932,3.8999999999999777,3.0,25.0
13.2,10.6,73,0.0,0.0,269.8,0,342,2.8,3.9,993.4,38,357.0,11.8,0.0,0.0,5.60138054103812,5.8377304471659395,1.589235205116581,3.6635616461296463,1.3448275862068966,2.8999999999999773,4.5,2.0,26.0
11.6,10.4,87,0.0,0.0,269.8,0,310,1.6,3.1,994.5,0,357.0,12.1,0.0,0.0,5.60138054103812,5.739792912179234,1.410986973710262,0.0,1.0689655172413794,3.6000000000000227,5.7999999999999545,16.0,38.0
11.6,9.9,81,0.0,0.0,269.8,0,2,1.8,4.2,995.5,0,357.0,11.9,0.0,0.0,5.60138054103812,1.0986122886681098,1.6486586255873816,0.0,1.4482758620689655,4.5,6.2999999999999545,10.0,31.0
11.6,9.7,79,0.0,0.0,269.8,0,11,3.5,5.4,995.9,0,357.0,12.0,0.0,0.0,5.60138054103812,2.4849066497880004,1.8562979903656265,0.0,1.8620689655172415,4.100000000000023,6.399999999999977,1.0,28.0
9.5,18.3,83,0.0,0.0,164.1,0,0,3.3,0.0,994.6,2,358.0,15.2,0.0,0.0,5.1065513509260825,0.0,0.0,1.0986122886681098,0.0,2.5,6.5,15.0,28.0
10.4,9.1,86,0.0,0.0,269.8,0,345,1.3,2.5,996.4,0,357.0,11.9,0.0,0.0,5.60138054103812,5.846438775057725,1.252762968495368,0.0,0.8620689655172414,4.2999999999999545,8.299999999999955,18.0,31.0
11.2,9.3,79,0.0,0.0,269.8,0,339,1.6,3.6,996.6,0,357.0,11.8,0.0,0.0,5.60138054103812,5.8289456176102075,1.5260563034950494,0.0,1.2413793103448276,3.800000000000068,6.100000000000023,5.0,19.0
11.1,8.4,71,0.0,0.0,269.8,0,326,1.1,2.6,996.8,0,357.0,12.0,0.0,0.0,5.60138054103812,5.7899601708972535,1.2809338454620642,0.0,0.896551724137931,3.3999999999999773,5.899999999999977,-2.0,7.0
9.89,7.7,68,0.0,0.0,269.8,0,0,3.3,0.0,995.3,2,357.0,15.1,0.0,0.0,5.60138054103812,0.0,0.0,1.0986122886681098,0.0,1.8999999999999773,4.399999999999977,-5.0,4.0
10.6,7.7,67,0.0,0.0,269.8,0,328,1.5,2.5,996.6,0,357.0,12.1,0.0,0.0,5.60138054103812,5.796057750765372,1.252762968495368,0.0,0.8620689655172414,2.1000000000000227,5.600000000000023,-6.0,-2.0
9.7,6.8,67,0.0,0.0,269.8,0,304,0.8,2.0,996.3,0,357.0,12.0,0.0,0.0,5.60138054103812,5.720311776607412,1.0986122886681098,0.0,0.6896551724137931,0.7999999999999545,4.5,-11.0,-4.0
9.4,6.7,68,0.0,0.0,269.8,0,272,0.8,1.3,996.2,0,357.0,12.0,0.0,0.0,5.60138054103812,5.60947179518496,0.832909122935104,0.0,0.4482758620689655,0.3000000000000682,4.100000000000023,-10.0,-5.0
9.1,6.3,66,0.0,0.0,269.8,0,251,1.5,2.3,995.8,0,358.0,11.9,0.0,0.0,5.60138054103812,5.529429087511423,1.1939224684724346,0.0,0.793103448275862,1.1999999999999318,3.0,-6.0,-6.0
9.1,6.2,66,0.0,0.0,269.8,0,261,0.9,3.0,996.3,0,357.0,12.0,0.0,0.0,5.60138054103812,5.568344503761097,1.3862943611198906,0.0,1.0344827586206895,-0.3000000000000682,2.8999999999999773,-7.0,-3.0
7.56,18.4,65,0.0,0.0,164.1,0,0,3.3,0.0,994.6,2,357.0,15.2,0.0,0.0,5.1065513509260825,0.0,0.0,1.0986122886681098,0.0,-2.0,1.2000000000000457,-8.0,-4.0
8.6,6.0,68,0.0,0.0,269.8,0,301,0.9,2.2,996.6,0,357.0,11.9,0.0,0.0,5.60138054103812,5.71042701737487,1.1631508098056809,0.0,0.7586206896551725,-0.1999999999999318,2.1000000000000227,-19.0,-3.0
8.4,5.9,69,0.0,0.0,269.8,0,297,0.9,2.3,996.8,0,357.0,11.9,0.0,0.0,5.60138054103812,5.697093486505405,1.1939224684724346,0.0,0.793103448275862,0.1999999999999318,1.2999999999999543,-12.0,-2.0
8.1,5.4,67,0.0,0.0,269.8,0,303,0.8,2.6,996.7,2,357.0,12.0,0.0,0.0,5.60138054103812,5.717027701406222,1.2809338454620642,1.0986122886681098,0.896551724137931,0.4000000000000909,0.8000000000000682,-12.0,-4.0
8.4,5.6,65,0.0,0.0,269.8,0,300,1.4,2.7,996.8,41,357.0,12.1,0.0,0.0,5.60138054103812,5.707110264748875,1.308332819650179,3.737669618283368,0.9310344827586208,0.599999999999909,2.199999999999932,-18.0,-13.0
8.8,5.7,63,0.0,0.0,269.8,0,308,1.0,1.9,996.9,105,357.0,11.9,0.0,0.0,5.60138054103812,5.733341276897746,1.0647107369924282,4.663439094112067,0.6551724137931034,1.1000000000000227,0.2999999999999545,-16.0,-5.0
9.8,5.9,56,0.0,0.0,269.8,0,343,2.2,4.0,996.8,117,357.0,11.9,0.0,0.0,5.60138054103812,5.840641657373398,1.6094379124341005,4.770684624465665,1.3793103448275863,0.5,0.0,-15.0,-18.0
10.4,6.1,52,0.0,0.0,269.8,0,357,2.4,3.6,996.9,249,357.0,12.0,0.0,0.0,5.60138054103812,5.8805329864007,1.5260563034950494,5.521460917862246,1.2413793103448276,0.2999999999999545,0.2999999999999545,-15.0,-21.0
